Plot	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78
Stop time	10:28:42	10:29:00	10:29:14	10:29:32	10:29:50	10:30:12	10:30:28	10:30:46	10:31:02	10:31:22	10:31:40	10:31:56	10:32:14	10:32:30	10:32:48	10:33:04	10:33:28	10:33:48	10:34:04	10:34:28	10:34:50	10:35:06	10:35:22	10:35:40	10:36:04	10:36:22	10:36:38	10:36:58	10:37:24	10:37:42	10:38:02	10:38:20	10:38:38	10:39:06	10:39:30	10:39:48	10:40:02	10:40:18	10:40:34	10:41:02	10:44:04	10:44:30	10:44:48	10:45:04	10:45:20	10:45:46	10:46:06	10:46:24	10:46:54	10:47:10	10:47:26	10:47:46	10:48:02	10:48:22	10:48:40	10:48:58	10:49:28	10:49:46	10:50:18	10:50:34	10:50:58	10:51:16	10:51:32	10:51:48	10:52:14	10:52:32	10:52:48	10:53:10	10:53:40	10:54:08	10:54:28	10:54:48	10:55:06	10:55:24	10:55:40	10:55:58	10:56:16	10:56:32	10:56:50
823.034973	10091.9873	10168.3916	10044.89844	9794.737305	10346.73047	10251.58105	10442.52637	10927.02441	10597.01563	10509.2998	10494.7373	10418.03613	10506.00781	10506.95605	10592.37207	10399.98633	10649.95996	10608.65918	10700.73438	10230.83691	10577.47168	10638.36426	10464.07813	10525.37402	10626.66602	10844.93066	10748.15332	10871.87012	10560.90234	10666.94141	10399.38184	10595.79395	11086.19238	10831.91406	10864.76172	10429.23633	10659.55957	10727.47168	10815.67285	10811.37891	10980.08203	485.4428711	10496.19336	10925.43164	1284.953247	10736.24902	11326.78516	10954.99414	11131.36133	11372.0332	11201.02734	11297.70508	11011.44336	11406.01367	11200.16699	11227.41309	10916.67383	811.133667	10820.59961	11118.63477	11120.7832	11542.12695	11162.69141	11501.68359	11227.43164	11450.83398	11585.66211	12145.87695	11322.98047	11229.2793	11281.76758	11748.26953	11308.70898	11392.30078	11682.81641	11012.97168	11529.96289	11509.07715	11628.30469
823.362732	9542.045898	9612.620117	9475.045898	9264.685547	9794.208984	9687.796875	9865.404297	10311.30273	10010.59961	9914.521484	9915.729492	9850.384766	9899.557617	9919.651367	9979.849609	9822.745117	10028.00195	10000.72168	10092.8125	9640.369141	9965.022461	10002.04297	9853.539063	9916.46875	10005.12109	10187.10938	10135.19922	10254.33008	9949.509766	10060.9873	9796.914063	9976.920898	10430.87305	10184.48828	10196.49707	9827.855469	10004.14453	10079.84863	10170.14355	10179.97461	10314.7041	460.2434387	9880.5	10268.63574	1196.35083	10083.08984	10643.24121	10291.34766	10476.94434	10706.71094	10561.98926	10619.22754	10354.60742	10730.16699	10523.09863	10589.81543	10257.12402	757.0686035	10179.9248	10464.48535	10479.30078	10845.47168	10479.80859	10796.38867	10558.47949	10763.96191	10907.84375	11421.78809	10656.67969	10570.26563	10607.26465	11049.86426	10628.94434	10732.5498	10971.84473	10358.0752	10841.21875	10833.03027	10952.04199
823.69043	9091.259766	9156.748047	9040.958984	8828.771484	9318.09375	9238.755859	9413.413086	9812.339844	9547.511719	9458.889648	9469.871094	9386.841797	9446.418945	9464.863281	9504.763672	9388.283203	9570.107422	9527.917969	9642.250977	9211.348633	9480.729492	9528.625	9383.310547	9442.797852	9539.208008	9710.667969	9681.869141	9770.927734	9482.931641	9591.806641	9353.84375	9517.133789	9945.328125	9709.396484	9718.216797	9372.583984	9537.942383	9617.584961	9701.839844	9701.139648	9847.205078	448.1061707	9442.984375	9807.255859	1142.856445	9625.177734	10158.47656	9831.423828	10017.12695	10242.22461	10080.76074	10160.42969	9914.785156	10235.97168	10050.20215	10129.13867	9809.952148	736.3775635	9739.850586	10033.8125	10042.52539	10375.375	10031.28516	10339.58594	10113.64941	10311.87305	10456.41602	10946.88281	10220.91309	10131.0625	10160.92969	10578.79492	10177.56152	10277.38574	10520.57813	9934.994141	10396.06543	10380.87402	10490.83398
824.017944	9046.464844	9101.039063	8999.620117	8785.459961	9272.311523	9189.723633	9364.807617	9777.966797	9505.948242	9425.191406	9416.999023	9357.821289	9416.505859	9450.750977	9448.756836	9361.626953	9531.598633	9504.210938	9639.357422	9208.487305	9453.566406	9506.530273	9360.183594	9429.546875	9525.813477	9701.332031	9683.322266	9759.799805	9456.969727	9585.577148	9348.881836	9505.126953	9929.945313	9725.644531	9714.464844	9368.450195	9536.324219	9631.894531	9720.148438	9708.0625	9859.405273	446.1487122	9462.992188	9841.639648	1138.635986	9622.993164	10194.02148	9835.235352	10062.62793	10246.58496	10103.2334	10190.29395	9967.72168	10276.99316	10085.73535	10163.9502	9847.112305	741.590271	9758.43457	10063.85547	10085.5127	10423.98535	10073.22168	10382.8623	10153.02637	10347.95508	10502.5498	10981.56152	10285.6084	10167.74316	10197.30176	10601.7627	10219.79492	10314.2998	10553.48242	9987.289063	10440.45605	10426.20215	10547.51465
824.345581	9292.759766	9377.21875	9260.490234	9020.773438	9518.835938	9448.617188	9652.59375	10084.35938	9778.037109	9710.726563	9703.335938	9627.433594	9714.533203	9747.697266	9740.962891	9644.001953	9855.873047	9796.884766	9938.408203	9512.654297	9766.666016	9842.458984	9660.021484	9723.621094	9827.199219	10022.58594	10006.85742	10086.46875	9759.578125	9905.414063	9654.048828	9811.851563	10279.19922	10056.94531	10045.08203	9681.630859	9872.023438	9958.34375	10055.07422	10045.64844	10218.33789	456.6341248	9771.814453	10168.50684	1184.031738	9973.847656	10579.24805	10174.38574	10410.1377	10594.17578	10432.27441	10544.80371	10312.91895	10625.48926	10446.39746	10508.27246	10195.44434	768.4968262	10110.41895	10421.31836	10425.96387	10800.40137	10435.87793	10766.4668	10534.00781	10724.09473	10867.3623	11389.65332	10644.39746	10509.4668	10552.36523	10972.52637	10581.88867	10675.05957	10919.68066	10352.18848	10810.88184	10782.10645	10920.96387
824.673035	9638.205078	9724.044922	9620.057617	9365.138672	9906.791992	9809.717773	10012.00195	10471.44336	10133.30762	10091.91016	10076.20313	10000.83594	10060.39453	10116.57422	10108.36523	9995.820313	10227.72656	10156.86523	10284.0918	9859.453125	10128.07031	10216.35156	10017.33496	10102.41504	10194.54688	10404.97461	10386.41992	10469.34766	10127.88379	10284.01953	10011.86719	10190.66113	10671.29492	10457.84863	10442.68555	10075.64258	10269.48438	10334.08398	10455.63672	10441.00293	10622.02051	472.6617432	10140.60645	10566.36426	1224.810425	10366.63086	10994.44824	10571.68652	10815.79004	11015.95605	10838.37207	10948.69238	10694.35938	11040.61523	10860.25977	10917.0459	10591.89941	787.8580322	10495.63379	10800.7666	10826.87988	11227.75684	10857.37793	11172.80957	10944.93262	11125.86816	11293.61523	11814.93555	11038.12207	10922.3291	10972.02832	11398.03711	10989.4668	11105.95508	11326.33496	10755.09277	11232.74902	11188.91211	11339.38477
825.000549	9889.303711	9988.361328	9862.476563	9591.953125	10169.46094	10064.11426	10265.61035	10722.80078	10403.1543	10347.625	10338.06348	10246.33691	10333.18262	10364.57324	10366.11621	10248.99316	10478.78516	10419.19824	10526.69824	10099.60547	10382.00391	10487.63965	10275.23828	10343.78613	10453.30371	10670.03613	10631.53027	10717.78027	10373.54199	10543.20117	10253.38574	10441.75293	10940.6709	10702.57422	10697.09863	10310.43359	10535.42969	10602.36621	10709.87012	10707.125	10880.31543	482.4005432	10387.80176	10823.55273	1266.61084	10653.59473	11263.94727	10856.68262	11091.26953	11303.0332	11116.33984	11228.35938	10938.87305	11317.2334	11139.84766	11190.26953	10848.87305	798.6830444	10764.4834	11078.82422	11094.84766	11510.4873	11133.56152	11461.56934	11237.63184	11417.32813	11608.51758	12114.41016	11301.92871	11207.50977	11267.16699	11717.92188	11269.45508	11405.14063	11617.97852	11027.01465	11526.82227	11472.93945	11632.7832
825.327942	10097.55176	10189.22363	10081.39941	9798.279297	10392.10938	10293.75098	10467.64746	10942.60254	10611.9082	10558.69629	10549.0293	10470.17285	10546.92676	10586.48047	10589.10742	10469.3252	10696.17773	10670.49121	10738.72852	10320.35254	10590.50684	10691.07715	10483.07617	10563.7002	10690.23145	10891.05664	10856.02148	10928.05176	10606.51465	10739.0957	10462.4209	10669.61621	11161.52148	10932.55371	10931.39355	10521.68945	10753.24707	10835.15723	10928.22754	10927.69824	11097.04883	498.4678955	10611.38184	11085.71289	1308.669312	10865.60156	11520.02051	11088.99805	11303.3291	11538.37207	11369.44434	11482.29004	11186.9834	11573.16211	11379.07617	11428.67676	11090.4541	818.9570313	10989.6084	11333.88867	11352.54395	11768.02539	11372.55566	11721.1748	11463.00977	11654.10742	11847.5127	12373.00684	11549.85352	11461.05664	11518.31738	11985.96289	11522.74316	11667.92285	11894.87305	11270.86621	11774.45508	11726.01855	11897.50293
825.655273	10261.3457	10352.20996	10235.69727	9943.063477	10546.40918	10431.83691	10631.83789	11103.87988	10792.86133	10725.21777	10701.86035	10630.64258	10728.83301	10749.78027	10765.23633	10648.71582	10841.80566	10857.08008	10936.08008	10494.05957	10770.82617	10879.75098	10681.49805	10742.75098	10890.36523	11087.23926	11008.67773	11109.08105	10792.04395	10909.47852	10634.2959	10848.90723	11342.80371	11093.90332	11110.24414	10661.05469	10927.58496	11026.70215	11096.77539	11108.80176	11280.47461	505.1097107	10770.32031	11279.43164	1344.581665	11025.91699	11694.66699	11266.76758	11493.49121	11705.85645	11542.74414	11657.82715	11375.68652	11750.5498	11550.9082	11605.8457	11237.43945	827.0686646	11148.47754	11512.90918	11508.5332	11936.05957	11532.79883	11915.74902	11634.08105	11818.25879	12013.75195	12569.52832	11723.93848	11632.20996	11676.16309	12179.36914	11695.39355	11826.9707	12074.9043	11449.31934	11936.30957	11892.52832	12054.30371
825.982605	10302.11133	10381.27441	10277.18066	9980.749023	10588.52734	10459.87891	10680.69824	11157.08887	10849.55371	10768.60645	10742.71387	10682.20117	10766.27832	10812.01855	10820.56738	10701.83691	10897.66895	10908.64844	11004.11719	10552.46582	10806.21484	10920.90137	10746.00293	10799.21387	10951.03418	11164.16113	11077.46582	11177.12793	10852.37207	10967.44824	10695.08105	10924.25391	11403.7998	11156.73438	11192.45313	10729.63281	10994.46191	11075.90625	11161.80176	11157.65234	11353.27637	508.0523987	10835.28223	11357.30566	1354.227661	11065.96582	11761.58887	11323.58301	11527.00977	11774.99316	11596.75977	11705.00586	11443.65332	11783.46289	11598.63086	11652.7793	11278.87305	835.2435303	11192.12695	11535.33691	11555.48926	11975.25977	11575.0957	11956.03223	11686.13477	11886.00977	12039.97168	12621.74512	11768.57324	11665.85254	11711.39551	12217.18164	11733.93164	11856.64355	12117.64355	11497.37305	11981.55664	11940.31348	12099.67383
826.309875	10266.9209	10355.04688	10237.94629	9946.167969	10544.83398	10428.73047	10639.75586	11123.97363	10815.0625	10738.40332	10714.5625	10647.76172	10733.5332	10764.6875	10775.10547	10649.46582	10860.36914	10848.06348	10986.78125	10513.0332	10770.30957	10889.9375	10711.68164	10754.60254	10915.6377	11138.41797	11042.50977	11145.16797	10783.73242	10954.24805	10666.39551	10896.64941	11367.1582	11115.26953	11155.68848	10692.17871	10956.20313	11034.83008	11139.23145	11123.63867	11297.84375	500.9259644	10799.22949	11317.1875	1335.80896	11020.61523	11713.25391	11298.06836	11515.94922	11744.23242	11564.23828	11669.96875	11407.64941	11759.69629	11555.39258	11615.05859	11233.64648	825.7039185	11151.43164	11458.45117	11511.28125	11919.69141	11544.69141	11916.27344	11661.65234	11854.14844	12027.31445	12577.38379	11730.16211	11639.77148	11666.76758	12179.98242	11687.93164	11815.94727	12082.3291	11453.11133	11943.58203	11907.0127	12061.12598
826.637085	10250.09766	10373.1543	10218.98633	9956.780273	10533.49219	10435.58203	10641.82324	11122.0957	10793.7793	10748.38086	10732.78809	10642.25195	10734.92969	10760.93359	10762.99609	10657.6543	10878.5459	10861.94922	10991.60547	10515.99902	10776.81641	10879.62793	10698.44922	10751.41016	10895.4873	11146.88867	11073.92969	11136.47461	10794.93652	10960.26758	10686.93652	10921.04492	11376.84961	11141.27637	11174.72949	10717.75781	10973.17578	11029.07617	11153.99414	11130.13672	11288.8125	491.1591797	10817.9209	11320.99902	1331.230957	11042.48438	11735.32813	11307.7998	11508.15137	11775.50684	11601.16504	11683.83691	11419.56738	11801.88379	11588.0791	11627.07129	11249.75	830.6428833	11191.23926	11473.70801	11546.87598	11947.63184	11562.80762	11951.15234	11684.625	11909.56738	12066.7334	12612.39063	11771.87109	11680.94629	11703.59668	12213.25	11732.96094	11860.86621	12142.15137	11483.31934	11978.67969	11968.12207	12110.99902
826.964172	10384.83887	10522.13184	10337.64941	10088.46777	10668.64746	10576.81543	10778.39063	11272.73926	10936.94629	10903.30762	10889.78613	10790.6875	10879.37988	10902.20703	10915.86719	10796.71875	11035.02637	11005.58984	11131.47949	10658.72559	10941.45215	11020.02832	10846.81738	10911.49902	11038.61426	11293.09082	11206.44531	11294.49707	10924.88281	11131.34277	10839.1875	11055.64551	11533.01074	11295.52344	11321.77051	10861.13184	11110.39941	11186	11292.06348	11288.23047	11439.09277	503.642334	10954.28223	11452.80176	1352.520874	11182.92188	11891.54688	11469.59766	11675.81641	11909.32324	11747.21875	11838.80176	11571.91113	11973.2959	11751.84082	11808.50781	11409.5625	847.8989868	11349.02441	11657.38965	11695.83691	12124.26465	11724.19043	12129.68066	11831.3877	12054.0459	12242.94141	12783.32129	11949.8623	11852.87598	11878.46875	12393.24512	11904.14551	12041.1416	12328.21484	11637.89941	12136.79004	12148.96973	12282.78223
827.291382	10553.8252	10658.08887	10491.71387	10240.64941	10831.27637	10728.45313	10954.49609	11446.98535	11118.87598	11055.86816	11059.66797	10954.32031	11056.875	11063.63379	11097.24512	10971.60254	11185.34766	11178.74316	11292.35938	10814.19141	11119.97559	11201.58984	11021.45215	11095.87793	11202.66504	11464.5752	11360.87402	11470.33691	11099.54785	11279.73047	10993.00781	11215.30566	11697.50098	11460.28516	11486.24609	11016.12109	11277.16895	11344.74219	11430.7959	11461.86719	11609.01465	507.1264648	11107.28223	11581.12598	1373.659424	11333.11719	12040.23926	11590.65723	11825.71191	12048.26855	11896.6084	11956.61328	11698.96777	12110.25684	11901.74609	11950.85547	11542.66895	855.059082	11492.30371	11806.26172	11819.09473	12265.84473	11860.08496	12263.32715	11962.86816	12182.85156	12363.87891	12913.40234	12085.08105	11984.875	12025.49121	12546.12109	12043.25488	12169.49219	12459.32031	11775.15137	12265.45996	12296.59082	12412.43359
827.618347	10603.78223	10684.76074	10545.94336	10258.62598	10876.41113	10770.73535	10985.30957	11506.37305	11167.48926	11060.96289	11077.11035	10988.00977	11093.78613	11116.91309	11155.25293	10983.79102	11222.45508	11185.66113	11288.20508	10826.87793	11153.21973	11232.05957	11042.52051	11119.39551	11217.93164	11474.7168	11361.4873	11512.90137	11104.60254	11300.95117	10999.8584	11205.70996	11712.87207	11438.22461	11477.29395	11017.63574	11285.12402	11354.11133	11436.06152	11463.81934	11623.57129	513.1817017	11110.78027	11571.03711	1383.272339	11346.2334	12044.88965	11588.05176	11819.02246	12022.91309	11868.7334	11942.87012	11668.23242	12081.71582	11865.31738	11935.21387	11539.65332	854.6643066	11462.05176	11793.95801	11766.36426	12245.74902	11833.16895	12224.41895	11912.14258	12124.17871	12320.1709	12848.03418	12031.68457	11952.26367	12004.91699	12493.88965	11992.59082	12106.9834	12394.5791	11711.43262	12211.74414	12226.36426	12372.33105
827.945374	10437.51563	10517.56445	10406.38965	10116.7041	10708.58887	10603.50684	10809.1416	11304.375	10971.80176	10865.44141	10896.25098	10809.50098	10897.64453	10919.10938	10948.49902	10801.76465	11016.30176	10993.7666	11074.49902	10647.92188	10946.64551	11040.23145	10833.22559	10916.73438	11023.53613	11263.59277	11171.37012	11296.4834	10925.44922	11074.73438	10784.6084	11007.5166	11496.6377	11223.67578	11238.81738	10805.6748	11080.30371	11128.60645	11220.3125	11247.46777	11392.75586	489.5285034	10896.42871	11362.69043	1354.863403	11135.82617	11798.14355	11353.53516	11578.41016	11787.12695	11643.2168	11700.73633	11427.77344	11850.7832	11612.51758	11674.43555	11327.05664	831.0464478	11219.46777	11575.28516	11525.61523	11985.48242	11574.78906	11945.77344	11663.53516	11854.62109	12037.36523	12556.28125	11766.65918	11697.19922	11751.29688	12216.33496	11734.32715	11842.82813	12110.52246	11460.70313	11947.52344	11951.13574	12097.58887
828.272278	10182.41113	10286.40332	10150.10742	9894.59082	10466.2959	10360.41699	10550.46094	11016.47363	10703.06055	10610.46582	10621.67188	10545.68066	10615.10254	10657.99805	10677.61328	10529.85254	10772.5752	10710.50488	10800.35352	10382.19824	10657.90918	10741.4082	10552.65723	10620.39258	10734.98633	10954.38477	10883.80957	11009.93945	10671.28613	10799.17676	10531.91895	10730.27246	11200.99707	10926.90039	10966.17383	10543.60059	10794.55664	10840.92285	10942.02441	10939.58398	11100.75391	473.0020447	10607.15625	11096.59375	1317.008667	10852.01367	11478.20313	11090.3125	11276.36328	11498.76563	11347.40625	11422.08594	11131.90234	11548.30078	11320.71094	11386.18164	11052.49219	808.0877075	10931.23438	11292.9375	11246.11523	11674.13477	11294.61914	11645.11914	11368.69922	11570.8418	11745.35352	12257.96289	11505.54883	11400.76367	11441.56055	11906.58984	11432.92578	11547.07617	11807.00195	11163.8125	11646.86719	11651.65625	11786.71094
828.599243	10029.49023	10122.54883	9974.332031	9738.673828	10314.91016	10194.19922	10387.80469	10838.16992	10533.46289	10459.49121	10469.85156	10377.26465	10435.99023	10470.36523	10503.73047	10375.38867	10580.66016	10556.56055	10641.66602	10233.91309	10463.25977	10563.09766	10400.49316	10449.80078	10560.09766	10796.54199	10726.96289	10806.70996	10493.45996	10625.41797	10365.15625	10562.82324	11033.67871	10772.49121	10798.68359	10386.07031	10621.06152	10675.0752	10773.21875	10771.22168	10935.01172	459.4612732	10450.61523	10920.83008	1276.221924	10674.83496	11287.28027	10906.04102	11126.02637	11316.10547	11189.94336	11264.17773	10970.92188	11368.94141	11164.87109	11211.91309	10889.86719	790.569519	10778.67871	11129.92871	11118.28027	11488.92773	11121.19531	11486.33203	11219.14258	11425.03516	11575.9375	12089.76465	11360.26367	11216.9668	11266.39453	11744.67871	11283.69922	11391.33789	11654.05859	11018.14355	11510.11914	11502.98633	11630.89355
828.926147	9979.638672	10049.5752	9915.669922	9656.716797	10242.41992	10154.13379	10334.54492	10792.31641	10468.80664	10405.79883	10406.48047	10303.05176	10388.94922	10418.25195	10453.03516	10314.15625	10534.14258	10497.55957	10596.46582	10174.31836	10410.99219	10520.65234	10341.91992	10383.73242	10499.27539	10742.58398	10661.37012	10746.74805	10431.36914	10567.14453	10326.80957	10502.09961	10963.5	10713.11914	10748.10742	10324.30957	10543.7666	10601.39453	10728.35742	10721.17773	10890.35449	466.3239136	10376.66895	10852.61719	1262.004272	10612.43555	11227.05957	10831.72852	11075.88574	11268.55664	11139.33887	11236.54785	10917.72852	11303.2041	11109.74707	11154.38379	10822.61035	784.7203369	10738.45605	11063.06055	11084.80664	11440.42383	11065.38086	11446.78418	11166.15918	11390.01465	11531.08887	12050.26758	11325.56445	11170.95605	11205.64941	11688.98145	11226.93848	11347.78711	11613.27832	10975.0293	11467.52637	11457.48926	11582.93652
829.252869	9985.40332	10060.31934	9924.849609	9637.291992	10237.80371	10144.83398	10332.99805	10814.47168	10483.78516	10417.93945	10417.91309	10313.74219	10402.14063	10423.55078	10456.27539	10342.50781	10523.92578	10503.71484	10594.50781	10193.40625	10421.59961	10543.06641	10357.35938	10422.6543	10516.12012	10773.37695	10697.58398	10767.81934	10429.07422	10584.2832	10315.12012	10506.53516	10983.2832	10721.09668	10745.29297	10329.46094	10565.27734	10613.67188	10747.86914	10732.88965	10906.0127	463.9332275	10383.37988	10846.0957	1261.644287	10634.88477	11237.51465	10825.99316	11094.85156	11288.47168	11169.18066	11245.65918	10942.8291	11327.39941	11103.53516	11128.70996	10823.85645	787.2694702	10744.44922	11088.29297	11075.42188	11464.86621	11066.81543	11462.73926	11184.18262	11381.13281	11551.24121	12055.56543	11305.84082	11176.60254	11214.72559	11700.00879	11245.73926	11342.81641	11628.28906	11003.59375	11493.90332	11469.71875	11602.8252
829.579651	9904.806641	9990.443359	9876.080078	9583.676758	10163.3291	10082.82129	10270.2998	10749.25488	10414.44727	10340.71289	10354.16797	10254.85742	10331.75586	10350.25488	10385.58984	10257.34863	10477.89941	10432.67188	10533.55273	10128.0752	10363.79883	10478.57324	10289.8877	10361.97461	10479.74121	10692.69336	10617.22949	10710.71191	10372.95996	10531.99512	10243.58398	10444.16504	10905.47949	10654.01855	10685.69922	10269.50293	10496.83594	10536.46582	10698.95508	10662.86328	10830.47363	463.9302368	10301.34961	10791.9873	1257.321167	10565.85938	11159.36523	10755.58203	11010.97559	11228.33984	11087.7373	11170.41406	10875.97461	11244.42773	11024.65918	11065.55273	10759.20703	785.9949951	10671.39355	11013.61914	10989.63672	11397.34668	11002.83984	11372.39746	11131.70313	11301.26855	11466.92969	11992.60742	11235.96094	11108.67871	11143.31445	11600.95703	11166.85059	11269.1084	11524.70215	10941.39453	11403.4668	11391.95898	11510.24805
829.906311	9861.802734	9980.03418	9850.326172	9568.963867	10139.85645	10043.30957	10223.93652	10708.08301	10397.88867	10309.14551	10312.56934	10234.73047	10318.59863	10318.50586	10363.5293	10239.5791	10466.05664	10408.11621	10511.50977	10104.15137	10352.62305	10443.1416	10272.00879	10352.74316	10462.17871	10661.89551	10602.59277	10686.33789	10361.00098	10517.20215	10222	10444.88184	10888.25488	10641.85352	10694.81348	10261.0918	10510.89648	10530.45605	10683.65137	10656.6709	10789.64844	454.5137024	10307.81738	10780.10156	1260.810181	10546.66699	11156.00098	10768.34375	11001.9375	11228.29297	11081.08984	11149.2002	10874.5459	11231.78711	11025.69238	11082.16895	10750.34473	786.8200073	10676.98828	11014.61719	10975.30469	11393.05664	11006.44922	11362.33594	11121.17969	11300.88672	11466.06348	11989.77734	11237.06836	11098.86426	11126.97852	11611.32031	11168.85254	11266.11914	11530.41895	10953.10156	11409.48535	11384.98828	11499.82129
830.232971	9861.447266	9969.749023	9847.945313	9577.884766	10126.88477	10029.05469	10210.22266	10685.71289	10382.6582	10278.5332	10299.87402	10231.38477	10317.27441	10317.36816	10368.15234	10212.43359	10481.85059	10408.36328	10507.72168	10098.21777	10349.5791	10429.93262	10254.63184	10328.30859	10453.49219	10652.32324	10588.6875	10652.09668	10365.43652	10505.26855	10222.02148	10430.02539	10869.71094	10657.67188	10688.64063	10252.32031	10491.33789	10522.52051	10679.75684	10661.25	10783.06152	452.8521423	10319.03516	10782.40234	1268.072021	10532.44434	11166.97656	10786.13965	10999.71973	11222.76074	11065.08203	11146.42578	10873.67188	11213.85156	11035.78223	11098.67188	10763.8877	791.5639648	10690.27441	11023.40137	10994.46387	11386.63379	11010.90625	11368.45801	11123.77051	11312.71094	11466.78906	11998.7334	11246.17676	11107.04785	11140.63965	11601.82031	11196.85156	11287.8125	11533.6709	10953.94238	11426.13672	11394.53418	11519.21582
830.55957	9911.683594	10033.97656	9887.195313	9633.489258	10165.7002	10075.27148	10263.73145	10726.73242	10428.61035	10343.43359	10335.96094	10286.39063	10390.4043	10378.22754	10411.33789	10277.40625	10517.20508	10455.87695	10557.82617	10155.36133	10410.01563	10478.00098	10298.84961	10381.67578	10490.15137	10685.10156	10631.68262	10716.91602	10414.98535	10548.49707	10295.51758	10468.86328	10917.75098	10711.9668	10725.41211	10294.48242	10546.87109	10563.73438	10707.60156	10709.57227	10845.34082	463.0014038	10377.38965	10813.53418	1281.942261	10564.80957	11221.46582	10849.2959	11036.97949	11258.08105	11126.91406	11180.97559	10931.19043	11270.00684	11089.86035	11151.53906	10811.31152	797.6044312	10747.36426	11074.53906	11045.8252	11449.54688	11081.81543	11418.6123	11163.6875	11368.19824	11533.84863	12057.33691	11291.70215	11159.16699	11209.59082	11664.15918	11256.96582	11342.75684	11606.96777	11009.0498	11483.91113	11458.23438	11584.5498
830.886047	9950.035156	10046.93066	9913.957031	9653.042969	10191.33789	10092.11719	10274.12695	10760.17578	10444.49219	10367.44141	10363.15234	10297.49414	10407.03711	10407.7666	10426.28906	10288.99609	10519.10156	10476.31738	10593.20313	10173.92578	10418.41992	10513.01758	10326.07813	10405.0791	10490.66406	10705.96582	10637.08984	10729.3418	10441.18848	10564.1084	10318.70703	10476.43945	10934.56445	10732.26758	10739.25293	10311.23535	10556.20215	10579.15625	10712.07422	10710.19727	10880.56152	471.112793	10396.00195	10818.99219	1285.0896	10583.62598	11224.75293	10857.5918	11036.46484	11259.91309	11132.0293	11172.55859	10938.62402	11282.94141	11097.73633	11126.86621	10823.90527	799.9643555	10723.19141	11082.97461	11055.49219	11441.70117	11095.3623	11427.07227	11196.83496	11374.01563	11537.91309	12059.20508	11276.99414	11192.08594	11227.49121	11672.60547	11274.15137	11345.9668	11607.08887	11003.94434	11495.12109	11473.35449	11587.38574
831.212524	9960.694336	10071.37402	9925.668945	9683.429688	10225.42188	10111.12598	10292.06836	10781.13574	10470.79102	10412.94043	10373.64355	10304.13281	10424.66895	10424.23633	10433.6709	10321.00488	10538.17383	10499.21289	10613.32129	10198.9873	10450.7041	10542.70996	10350.97559	10442.71387	10516.88184	10750.44238	10661.26758	10773.96387	10473.01855	10601.85742	10355.05371	10515.18262	10979.54785	10737.62695	10756.2207	10338.6377	10588.50488	10619.62695	10740.61035	10750.60742	10911.13184	473.0990906	10418.08105	10874.0166	1289.090088	10626.91309	11246.76855	10863.26465	11058.7998	11285.5752	11143.13379	11211.27051	10964.70703	11315.6416	11130.20605	11155.41895	10841.45215	800.7032471	10753.92871	11089.83301	11083.38574	11478.54199	11109.52832	11446.19824	11215.24219	11418.23828	11559.89355	12093.99512	11300.34473	11211.87207	11256.06543	11712.66895	11316.63574	11372.47168	11621.8125	11028.89551	11509.74219	11500.4375	11611.55176
831.53894	9999.115234	10089.53711	9959.185547	9703.483398	10275.30078	10154.55664	10317.49316	10818.24023	10518.09375	10450.12695	10413.04199	10340.4043	10451.04883	10470.42969	10486.76855	10340.37305	10585.83789	10535.52246	10648.14941	10242.43555	10486.68555	10580.69531	10398.31152	10474.70117	10555.72461	10811.51563	10724.75391	10831.91797	10517.48828	10644.97852	10400.06543	10582.91113	11041.0957	10787.65039	10827.69043	10395.58691	10653.54199	10693.70215	10811.04102	10803.69434	10961.87988	470.8073425	10475.20801	10945.79395	1302.591431	10717.38477	11327.1748	10927.7207	11136.56738	11359.35059	11209.24316	11291.9668	11035.05176	11401.53613	11209.58887	11237.6416	10893.86035	802.1854858	10826.99902	11165.01758	11154.77246	11545.0498	11168.37793	11530.80176	11294.32715	11468.4834	11630.57617	12177.71777	11374.06348	11281.24707	11312.56152	11800.81055	11384.6377	11450.70996	11691.17383	11079.27441	11590.27051	11571.29883	11674.93555
